"text","playerId","trial"
"seems like we are closer to the single digits in millions",491,"uQF55wf6Psh7htnjx2"
"I think sketches tend to sell, but even a famous name doesn't make it that expensive",749,"uQF55wf6Psh7htnjx2"
"I said 4.  But it was just a guess",1161,"uQF55wf6Psh7htnjx2"
"prices are outlandish",891,"uQF55wf6Psh7htnjx2"
"no idea",716,"uQF55wf6Psh7htnjx2"
"I think I may change my answer to 1.5",682,"uQF55wf6Psh7htnjx2"
"i think 2.5 is good",17,"uQF55wf6Psh7htnjx2"
"Yeah 2 or 2.5. That way we meet in the middle.",509,"uQF55wf6Psh7htnjx2"
"it is a good point that it is charcoal",682,"uQF55wf6Psh7htnjx2"
"more than one million",891,"uQF55wf6Psh7htnjx2"
"I will say 2",716,"uQF55wf6Psh7htnjx2"
"so maybe everyone should say 2",682,"uQF55wf6Psh7htnjx2"
"ok i will change it to 2",289,"uQF55wf6Psh7htnjx2"
"Yeah, 2 sounds good.",509,"uQF55wf6Psh7htnjx2"
"I agree",1412,"uQF55wf6Psh7htnjx2"
"is everyone in agreement",682,"uQF55wf6Psh7htnjx2"
"2 is good",232,"uQF55wf6Psh7htnjx2"
"its small, but from one of the most significant artists of all time, so I think the price is definitely in the millions",471,"uQF55wf6Psh7htnjx2"
"sounds great to me",682,"uQF55wf6Psh7htnjx2"
"It is small. IDK though. People pay a lot!",578,"uQF55wf6Psh7htnjx2"
"2 sounds good",1161,"uQF55wf6Psh7htnjx2"
"yes",716,"uQF55wf6Psh7htnjx2"
"I agree 2",289,"uQF55wf6Psh7htnjx2"
"I think two is a good neighborhood",491,"uQF55wf6Psh7htnjx2"
"ok 2 it is",682,"uQF55wf6Psh7htnjx2"
"is it better if we all guess the same?",471,"uQF55wf6Psh7htnjx2"
"I am not sure",1297,"uQF55wf6Psh7htnjx2"
"https://www.christies.com/lotfinder/Lot/vincent-van-gogh-1853-1890-planteuse-des-4905159-details.aspx",25,"uQF55wf6Psh7htnjx2"
"According to Sotheby's his sketches tend to go from half a million to about 2",749,"uQF55wf6Psh7htnjx2"
"I thought that's why we were discussing it right?",509,"uQF55wf6Psh7htnjx2"
"I hope you all have a great day! yes  Ithink if we all agree maybe we will get the whole bonus",682,"uQF55wf6Psh7htnjx2"
"maybe???",682,"uQF55wf6Psh7htnjx2"
"I am sticking with my original 1.3 personally",471,"uQF55wf6Psh7htnjx2"
"so lets say about 2?",491,"uQF55wf6Psh7htnjx2"
"2 sounds good",1297,"uQF55wf6Psh7htnjx2"
"seems like we are closer to 2 or 3 than 1 now",491,"uQF55wf6Psh7htnjx2"
"yes, 2",682,"uQF55wf6Psh7htnjx2"
"Oh so that link says 1.1?",1287,"uQF55wf6Psh7htnjx2"
"cool then it is 2",716,"uQF55wf6Psh7htnjx2"
NA,184,"uQF55wf6Psh7htnjx2"
"What do you guys think?",268,"vfRyQ63uELBptDgB91"
"My first guess. What that.  A guess",1243,"vfRyQ63uELBptDgB91"
"500",138,"vfRyQ63uELBptDgB91"
"We have no data for Yemen, correct?",172,"vfRyQ63uELBptDgB91"
"i have no clue. probably a lot more",411,"vfRyQ63uELBptDgB91"
"A whole  lot of times",952,"vfRyQ63uELBptDgB91"
"Yemen would have more right?",502,"vfRyQ63uELBptDgB91"
"Checking page",952,"vfRyQ63uELBptDgB91"
"I think it will be more than Somalia.",268,"vfRyQ63uELBptDgB91"
"Mine too. I have no idea how Yemen compares to Somalia.",1414,"vfRyQ63uELBptDgB91"
"There's a lot of conflict there I estimate 1000",1215,"vfRyQ63uELBptDgB91"
"Correct. Just Somalia",1243,"vfRyQ63uELBptDgB91"
"I said 1.000",253,"vfRyQ63uELBptDgB91"
"I guessed 300",1404,"vfRyQ63uELBptDgB91"
"Hi",1406,"vfRyQ63uELBptDgB91"
"no idea",24,"vfRyQ63uELBptDgB91"
"i said only 20",364,"vfRyQ63uELBptDgB91"
"I went with 1000",502,"vfRyQ63uELBptDgB91"
"I guessed 2500/",268,"vfRyQ63uELBptDgB91"
"Are we allowed to use outside resources?",544,"vfRyQ63uELBptDgB91"
"No idea",281,"vfRyQ63uELBptDgB91"
"I think it's worse in Yemen.",253,"vfRyQ63uELBptDgB91"
"I said 1200",478,"vfRyQ63uELBptDgB91"
"my guess 600",881,"vfRyQ63uELBptDgB91"
"91,000 over the past four and a half years.",952,"vfRyQ63uELBptDgB91"
"whats the final answer then?",364,"vfRyQ63uELBptDgB91"
"Definitely worse in Yemen",1215,"vfRyQ63uELBptDgB91"
"Definately more than somalia.",268,"vfRyQ63uELBptDgB91"
"I'm voting on the lower end- lol",364,"vfRyQ63uELBptDgB91"
"1000 then is my second guess",1243,"vfRyQ63uELBptDgB91"
"But are they being reported?",502,"vfRyQ63uELBptDgB91"
"change that to about 20000",1215,"vfRyQ63uELBptDgB91"
"1000 agreed?",364,"vfRyQ63uELBptDgB91"
"I am not sure",1404,"vfRyQ63uELBptDgB91"
"GOT IT: 11,700 fatalities reported in connection with direct targeting of civilians in Yemen.",952,"vfRyQ63uELBptDgB91"
"Just in 2018? Wow.",1414,"vfRyQ63uELBptDgB91"
"Nah, it will be around 2500",268,"vfRyQ63uELBptDgB91"
"great answer Shosuland",1215,"vfRyQ63uELBptDgB91"
"okay then 10000?",364,"vfRyQ63uELBptDgB91"
"it wants number of events, not fatalities",118,"vfRyQ63uELBptDgB91"
"That’s fatalities tho. Not event number",1243,"vfRyQ63uELBptDgB91"
"since 2015 so divide that by 4",952,"vfRyQ63uELBptDgB91"
"does each event equal a fatalitie?",502,"vfRyQ63uELBptDgB91"
"That's a shame, if that is true.",253,"vfRyQ63uELBptDgB91"
"i'd guess about 2500 to 3000",411,"vfRyQ63uELBptDgB91"
"Yeah, so around 2500",268,"vfRyQ63uELBptDgB91"
"there are 12 months out of the year guys?",364,"vfRyQ63uELBptDgB91"
"Sounds good",138,"vfRyQ63uELBptDgB91"
"Oh my, that is  a lot",1404,"vfRyQ63uELBptDgB91"
"yemen 2018",364,"vfRyQ63uELBptDgB91"
"for events probably about 3000, not counting individual fatalities",1215,"vfRyQ63uELBptDgB91"
"30 seconds left, so lets stick to 2500 guys",268,"vfRyQ63uELBptDgB91"
"i'd better cancel my vaction to yemen next week. i say 2500",411,"vfRyQ63uELBptDgB91"
"Okay",1414,"vfRyQ63uELBptDgB91"
"2500",502,"vfRyQ63uELBptDgB91"
"lol",544,"vfRyQ63uELBptDgB91"
"2500",1215,"vfRyQ63uELBptDgB91"
"2500 it is then",268,"vfRyQ63uELBptDgB91"
"2500",1414,"vfRyQ63uELBptDgB91"
NA,482,"vfRyQ63uELBptDgB91"
"Hey guys! I guessed 1,100",1119,"vXBkyrryzAX9hbHeP1"
"I just guessed wildly because I have zero clue about this.",1040,"vXBkyrryzAX9hbHeP1"
"I think it would be higher for Syria",753,"vXBkyrryzAX9hbHeP1"
"I also guessed 1000",359,"vXBkyrryzAX9hbHeP1"
"I was thinking around 1000",722,"vXBkyrryzAX9hbHeP1"
"I said 1100 as well",753,"vXBkyrryzAX9hbHeP1"
"I guessed 3200",1216,"vXBkyrryzAX9hbHeP1"
"Hi!! I said 1250",786,"vXBkyrryzAX9hbHeP1"
"Hey! I guess 800, I really have no idea",130,"vXBkyrryzAX9hbHeP1"
"Yeah, we're talking about the 2 most f'ed up countries on the planet at the moment, so Syria is probably similar",914,"vXBkyrryzAX9hbHeP1"
"Wow guess that was low lol",130,"vXBkyrryzAX9hbHeP1"
"i guessed 953",398,"vXBkyrryzAX9hbHeP1"
"I guessed 900",914,"vXBkyrryzAX9hbHeP1"
"I GUESSED OVER 10000",906,"vXBkyrryzAX9hbHeP1"
"It is probably close to the same as Somalia",745,"vXBkyrryzAX9hbHeP1"
"I went with 3000",446,"vXBkyrryzAX9hbHeP1"
"10000 is much too high",914,"vXBkyrryzAX9hbHeP1"
"I only guessed cause i am not sure on this i said 750",356,"vXBkyrryzAX9hbHeP1"
"they are both in civil wars",398,"vXBkyrryzAX9hbHeP1"
"Yeah no idea as well. Just 1000 seemed possible",359,"vXBkyrryzAX9hbHeP1"
"I guessed 2000, because I also feel Syria would have more such events.",572,"vXBkyrryzAX9hbHeP1"
"I am sticking with 1100",753,"vXBkyrryzAX9hbHeP1"
"now i think so too",906,"vXBkyrryzAX9hbHeP1"
"More resources in Syria, though",914,"vXBkyrryzAX9hbHeP1"
"maybe closer to 1000",914,"vXBkyrryzAX9hbHeP1"
"around 1000",1249,"vXBkyrryzAX9hbHeP1"
"Im thinking 1,300",1387,"vXBkyrryzAX9hbHeP1"
"I said 500 because I didn't have any clue",1040,"vXBkyrryzAX9hbHeP1"
"Both countries are in turmoil",753,"vXBkyrryzAX9hbHeP1"
"So what did you think it was Alex?",359,"vXBkyrryzAX9hbHeP1"
"I guessed 900",914,"vXBkyrryzAX9hbHeP1"
"I’m revising and guessing 5500",1216,"vXBkyrryzAX9hbHeP1"
"I missed your initial answer",359,"vXBkyrryzAX9hbHeP1"
"definitely war torn",398,"vXBkyrryzAX9hbHeP1"
"oh ok",359,"vXBkyrryzAX9hbHeP1"
"Think about how many per day it would be to be over 1000",753,"vXBkyrryzAX9hbHeP1"
"Agree, both countries are in turmoil.  I hear more about Syria, so I think I will stay with the 2000.",572,"vXBkyrryzAX9hbHeP1"
"I'm guessing higher than Somalia now",745,"vXBkyrryzAX9hbHeP1"
"I think over 3000 seemed too high",359,"vXBkyrryzAX9hbHeP1"
"Has to be around 1100",722,"vXBkyrryzAX9hbHeP1"
"2500?",906,"vXBkyrryzAX9hbHeP1"
"I also feel they would have more given all the conflict over there.",1387,"vXBkyrryzAX9hbHeP1"
"I think 1100-1200 is probably most accurate",786,"vXBkyrryzAX9hbHeP1"
"Why around 1100?",359,"vXBkyrryzAX9hbHeP1"
"Just a wild guess",722,"vXBkyrryzAX9hbHeP1"
"I found a number online that said 2254 but I""m not sure if that is correct",1119,"vXBkyrryzAX9hbHeP1"
"Assad is a beast and kills anyone",1216,"vXBkyrryzAX9hbHeP1"
"I may change to 1000",356,"vXBkyrryzAX9hbHeP1"
"i will go with 2300",906,"vXBkyrryzAX9hbHeP1"
"alright, well best of luck to everyone",753,"vXBkyrryzAX9hbHeP1"
"I'm upping to like 1100",914,"vXBkyrryzAX9hbHeP1"
"2250 may be correct",572,"vXBkyrryzAX9hbHeP1"
"so which one 1100 or 2200?",359,"vXBkyrryzAX9hbHeP1"
"good luck",906,"vXBkyrryzAX9hbHeP1"
NA,1317,"vXBkyrryzAX9hbHeP1"
NA,657,"vXBkyrryzAX9hbHeP1"
NA,719,"vXBkyrryzAX9hbHeP1"
"Anyone here?",1123,"waPZC72RxqETD2tM61"
"Does anyone know anything about Van Gogh pricing?",463,"waPZC72RxqETD2tM61"
"I guessed about 10 million, but I really have no idea",159,"waPZC72RxqETD2tM61"
"Yeah, I have no idea",1029,"waPZC72RxqETD2tM61"
"I have no idea, I put 2 million",1392,"waPZC72RxqETD2tM61"
"Not really",271,"waPZC72RxqETD2tM61"
"I just suspect they are priceless",1318,"waPZC72RxqETD2tM61"
"I think it sold for over a million",593,"waPZC72RxqETD2tM61"
"I'm thinking since it's a drawing and not a famous painting of his it would be under 10",1066,"waPZC72RxqETD2tM61"
"I guessed 20 million, but I think that's low",388,"waPZC72RxqETD2tM61"
"I have no idea how art is priced. I went with 7.5",400,"waPZC72RxqETD2tM61"
"Hi Molly1 & mg, unfortunately I have no idea either",192,"waPZC72RxqETD2tM61"
"I have no idea, but I can't believe it would be under 3 milion",1123,"waPZC72RxqETD2tM61"
"Hi, I put 1.2 million... since he is a very famous painter",1413,"waPZC72RxqETD2tM61"
"I put 1.2",593,"waPZC72RxqETD2tM61"
"i put 0.5",524,"waPZC72RxqETD2tM61"
"Same, I put 2 million",1029,"waPZC72RxqETD2tM61"
"This is priceless!",388,"waPZC72RxqETD2tM61"
"I went with 5 million",1211,"waPZC72RxqETD2tM61"
"I put 25 but i just guessed",463,"waPZC72RxqETD2tM61"
"Hi I put 2.5 but don’t have a clue",291,"waPZC72RxqETD2tM61"
"I went with 1.3",271,"waPZC72RxqETD2tM61"
"i guessed 5",726,"waPZC72RxqETD2tM61"
"What was everyone’s answer?",1024,"waPZC72RxqETD2tM61"
"3.5 million",314,"waPZC72RxqETD2tM61"
"I guessed 10 million but I really don't know at all",192,"waPZC72RxqETD2tM61"
"1.5 million",610,"waPZC72RxqETD2tM61"
"I guessed 3 million, but that might be low now that I think about it",1123,"waPZC72RxqETD2tM61"
"SOme paintings of his have gone for over 50 million",388,"waPZC72RxqETD2tM61"
"Think 10 too high",314,"waPZC72RxqETD2tM61"
"Under five sounds reasonable",1066,"waPZC72RxqETD2tM61"
"50 million sounds really high",1123,"waPZC72RxqETD2tM61"
"I agree, it is priceless. I put 1.2 million, though that might have been a little low",593,"waPZC72RxqETD2tM61"
"just a charcol sketch",314,"waPZC72RxqETD2tM61"
"I went with 1 million.",1024,"waPZC72RxqETD2tM61"
"2 million",1392,"waPZC72RxqETD2tM61"
"I couldn't decide so quickly, but I bet it actually is worth more than the 2 million.",1029,"waPZC72RxqETD2tM61"
"It is high, but this is considered one of the greatest painters of all time",388,"waPZC72RxqETD2tM61"
"I put 8 but that was a shot in the dark",1318,"waPZC72RxqETD2tM61"
"the medium does make a difference",271,"waPZC72RxqETD2tM61"
"Yeah, it’s not like one of his famous paintings",291,"waPZC72RxqETD2tM61"
"It's not one of his really famous ones, so probably not 50 million or something",192,"waPZC72RxqETD2tM61"
"but I'll give you $5. Best I can do",1318,"waPZC72RxqETD2tM61"
"It also doesn't seem very bit.. 18 inches?",1123,"waPZC72RxqETD2tM61"
"I'm still going mich highter",388,"waPZC72RxqETD2tM61"
"I was thinking charcoal might make it more valuable. If there are less of those than his regular oil paintings",463,"waPZC72RxqETD2tM61"
"big i meant",1123,"waPZC72RxqETD2tM61"
"Let me get a buddy, he knows all about these things",593,"waPZC72RxqETD2tM61"
"I think im going to shoot lower",400,"waPZC72RxqETD2tM61"
"I'm still going at least 35 million",388,"waPZC72RxqETD2tM61"
"I thhink ill move it to about 5",400,"waPZC72RxqETD2tM61"
"That's true it's probably quite fragile compared to oil paintings? I don't really know!",192,"waPZC72RxqETD2tM61"
"People are crazy for art these days",388,"waPZC72RxqETD2tM61"
"It is small, I think under 10",314,"waPZC72RxqETD2tM61"
"I'm going to say atleast 8-10 mil",1029,"waPZC72RxqETD2tM61"
"Ten million seems good, it is not as well known as some of his other works",1413,"waPZC72RxqETD2tM61"
"Yeah I guess I'll stick with my 10 million guess?",192,"waPZC72RxqETD2tM61"
"Im thinking 1-1.5 million",593,"waPZC72RxqETD2tM61"
"I might change my guess to 5",1123,"waPZC72RxqETD2tM61"
"I'm going with 5. I agree about the medium making it more valuble",1066,"waPZC72RxqETD2tM61"
"I still think 5 to 10 at most",314,"waPZC72RxqETD2tM61"
"Uhm I put 10 million Hahahah",1194,"weCbkYxBDT79kd83g1"
"It has to be in the millions. I guessed 12 million.",1323,"weCbkYxBDT79kd83g1"
"I guessed 5 million",177,"weCbkYxBDT79kd83g1"
"I put 5 million lol",801,"weCbkYxBDT79kd83g1"
"Hello! I put 24 million",1325,"weCbkYxBDT79kd83g1"
"I put 200 million lol",981,"weCbkYxBDT79kd83g1"
"I guessed way too low",1229,"weCbkYxBDT79kd83g1"
"Picasso is one of the most valuable artists maybe I guessed a little low? I guessed 4 million",319,"weCbkYxBDT79kd83g1"
"lol  put like 2",260,"weCbkYxBDT79kd83g1"
"I put 1 million lol",1417,"weCbkYxBDT79kd83g1"
"I have no idea",801,"weCbkYxBDT79kd83g1"
"i put 200 million",529,"weCbkYxBDT79kd83g1"
"i did not know",260,"weCbkYxBDT79kd83g1"
"who knows about paintings?",260,"weCbkYxBDT79kd83g1"
"I put in the hundred thousand range, figures the million was a suggestion to skew answers",708,"weCbkYxBDT79kd83g1"
"can we just google it?",529,"weCbkYxBDT79kd83g1"
"I thought I remembvered that it was less than a million.",287,"weCbkYxBDT79kd83g1"
"two and a half million",821,"weCbkYxBDT79kd83g1"
"i know that painting values are determined by a small group of people",529,"weCbkYxBDT79kd83g1"
"No lol",1417,"weCbkYxBDT79kd83g1"
"googling is a good idea",708,"weCbkYxBDT79kd83g1"
"I don't think we are supposed to look it up lol",1323,"weCbkYxBDT79kd83g1"
"500,000 jazzon",787,"weCbkYxBDT79kd83g1"
"I think it could be more than a few million",1325,"weCbkYxBDT79kd83g1"
"I don't think so",801,"weCbkYxBDT79kd83g1"
"jazzon im with you",708,"weCbkYxBDT79kd83g1"
"Picasso's usually go for multi millions though",1323,"weCbkYxBDT79kd83g1"
"Did someone google",1194,"weCbkYxBDT79kd83g1"
"Ohhh",1417,"weCbkYxBDT79kd83g1"
"I think it’ll be in the millions too.. it’s Picasso",981,"weCbkYxBDT79kd83g1"
"multi million at least",821,"weCbkYxBDT79kd83g1"
"After listening to you guys I'm going way up",1229,"weCbkYxBDT79kd83g1"
"I think I guessed too low.",287,"weCbkYxBDT79kd83g1"
"i put 2 million but with more thinking i think it's a lot higher",474,"weCbkYxBDT79kd83g1"
"Pee is stored in the balls. I'm gonna guess higher too",1417,"weCbkYxBDT79kd83g1"
"I need to come down a little but lol",981,"weCbkYxBDT79kd83g1"
"maybe I'm too low too",821,"weCbkYxBDT79kd83g1"
"I guessed 24 million, but I think it could be more",1325,"weCbkYxBDT79kd83g1"
"some sold over 100 million",529,"weCbkYxBDT79kd83g1"
"some only 50 million",529,"weCbkYxBDT79kd83g1"
"It's looking like the average is around 10 million",319,"weCbkYxBDT79kd83g1"
"Wow",1417,"weCbkYxBDT79kd83g1"
"wow",821,"weCbkYxBDT79kd83g1"
"I hope they tell us.",287,"weCbkYxBDT79kd83g1"
"I'm gonna say 10",1417,"weCbkYxBDT79kd83g1"
"10 million sounds good",177,"weCbkYxBDT79kd83g1"
"sold one in march 2018 for 115 million",529,"weCbkYxBDT79kd83g1"
"10 for me",319,"weCbkYxBDT79kd83g1"
"I’m going to do 15",981,"weCbkYxBDT79kd83g1"
"I'm going to say 10 million",801,"weCbkYxBDT79kd83g1"
"oh wow",260,"weCbkYxBDT79kd83g1"
"15 I guess",821,"weCbkYxBDT79kd83g1"
"I'm going for 20 million",1229,"weCbkYxBDT79kd83g1"
"good bye",177,"weCbkYxBDT79kd83g1"
"bye",474,"weCbkYxBDT79kd83g1"
"https://www.christies.com/lotfinder/Lot/pablo-picasso-1881-1973-la-lampe-6169488-details.aspx",708,"weCbkYxBDT79kd83g1"
"bye",1229,"weCbkYxBDT79kd83g1"
"bye",1325,"weCbkYxBDT79kd83g1"
"I guessed 12 initially but I think that was too low",1323,"weCbkYxBDT79kd83g1"
"Bye guys",981,"weCbkYxBDT79kd83g1"
"bye",821,"weCbkYxBDT79kd83g1"
"Bye",319,"weCbkYxBDT79kd83g1"
NA,376,"weCbkYxBDT79kd83g1"
NA,1007,"weCbkYxBDT79kd83g1"
NA,770,"weCbkYxBDT79kd83g1"
NA,316,"weCbkYxBDT79kd83g1"
"What do you think",419,"weCbkYxBDT79kd83g2"
"I guessed 1.5 what did you all guess?",750,"weCbkYxBDT79kd83g2"
"I said $15 million.",1052,"weCbkYxBDT79kd83g2"
"I said 2.2",596,"weCbkYxBDT79kd83g2"
"1.5",1192,"weCbkYxBDT79kd83g2"
"i'd say anywhere from 5 to 15 mil",1226,"weCbkYxBDT79kd83g2"
"I said 3, but total guess obviously",141,"weCbkYxBDT79kd83g2"
"I guessed 14",419,"weCbkYxBDT79kd83g2"
"I put 17. That's a human sized Picasso",454,"weCbkYxBDT79kd83g2"
"i guess 10,000",1012,"weCbkYxBDT79kd83g2"
"Honestly I had no idea",750,"weCbkYxBDT79kd83g2"
"i said 3, but i have no idea",670,"weCbkYxBDT79kd83g2"
"I guessed 2",162,"weCbkYxBDT79kd83g2"
"I think I've heard his paintings selling for 50 to 100 mil",1251,"weCbkYxBDT79kd83g2"
"I guessed 5.5",294,"weCbkYxBDT79kd83g2"
"I guessed 250 mi and think I was to high",198,"weCbkYxBDT79kd83g2"
"I thinks its alot.higher like 100",419,"weCbkYxBDT79kd83g2"
"No idea- guessed 7",1011,"weCbkYxBDT79kd83g2"
"I guessed 50 actually.",456,"weCbkYxBDT79kd83g2"
"Wide range here!",1052,"weCbkYxBDT79kd83g2"
"its like worth so obviously 15,000",1012,"weCbkYxBDT79kd83g2"
"25 mil",916,"weCbkYxBDT79kd83g2"
"art is hard to guess",294,"weCbkYxBDT79kd83g2"
"Wow, maybe 20 mil?",750,"weCbkYxBDT79kd83g2"
"Why not closer to $10-30mm",1250,"weCbkYxBDT79kd83g2"
"I don't recognize that work so probably not so much as othes",1192,"weCbkYxBDT79kd83g2"
"Yes.",1052,"weCbkYxBDT79kd83g2"
"looked online quick and I see value 25-35 m",198,"weCbkYxBDT79kd83g2"
"Maybe 15?",162,"weCbkYxBDT79kd83g2"
"Picasso painting heavy demand",419,"weCbkYxBDT79kd83g2"
"yes that's correct",1012,"weCbkYxBDT79kd83g2"
"picasso is one of the most famous, only museums and obscenely wealthy will have them",1251,"weCbkYxBDT79kd83g2"
"25m works for me",670,"weCbkYxBDT79kd83g2"
"picasso art is very famous",1012,"weCbkYxBDT79kd83g2"
"I think probably 150",419,"weCbkYxBDT79kd83g2"
"Picasso is so famous though, it has to be high.",456,"weCbkYxBDT79kd83g2"
"25 works for me too",454,"weCbkYxBDT79kd83g2"
"Yeah 25 sounds good",596,"weCbkYxBDT79kd83g2"
"I think 25 m",198,"weCbkYxBDT79kd83g2"
"picasso put out a ton of work, could be a wide range",189,"weCbkYxBDT79kd83g2"
"definitely below 100 mil",294,"weCbkYxBDT79kd83g2"
"so it may worth above 10,000",1012,"weCbkYxBDT79kd83g2"
"I think 50 would be the minimum",1251,"weCbkYxBDT79kd83g2"
"hmm 25 m, not 30?",750,"weCbkYxBDT79kd83g2"
"Art auctions not my game",1011,"weCbkYxBDT79kd83g2"
"Ok",162,"weCbkYxBDT79kd83g2"
"29 mil",916,"weCbkYxBDT79kd83g2"
"i'd say 30 mill",1226,"weCbkYxBDT79kd83g2"
"Yep 25 is probably reasonable.",1052,"weCbkYxBDT79kd83g2"
"150 mil is what im going with",419,"weCbkYxBDT79kd83g2"
"I think higher too",121,"weCbkYxBDT79kd83g2"
"ok 30",454,"weCbkYxBDT79kd83g2"
"30",162,"weCbkYxBDT79kd83g2"
"30",198,"weCbkYxBDT79kd83g2"
"169 I think was the most",1251,"weCbkYxBDT79kd83g2"
"1.9",1192,"weCbkYxBDT79kd83g2"
"where are these numbers coming from",1250,"weCbkYxBDT79kd83g2"
"still a pretty wide range",750,"weCbkYxBDT79kd83g2"
"We're guessing.",1052,"weCbkYxBDT79kd83g2"
"its 51 inch wide",1012,"weCbkYxBDT79kd83g2"
"I am, at least.",1052,"weCbkYxBDT79kd83g2"
"29.6 at sale in 2018",198,"weCbkYxBDT79kd83g2"
"yup",670,"weCbkYxBDT79kd83g2"
"it's rather large-does size matter?",1011,"weCbkYxBDT79kd83g2"
"me too",1192,"weCbkYxBDT79kd83g2"
"and 64 ich tall",1012,"weCbkYxBDT79kd83g2"
"artist here with degree in art history. i say 30 is good",454,"weCbkYxBDT79kd83g2"
"Thats huge",419,"weCbkYxBDT79kd83g2"
"so its big quiet",1012,"weCbkYxBDT79kd83g2"
"i don't think size matters",198,"weCbkYxBDT79kd83g2"
"30",162,"weCbkYxBDT79kd83g2"
"I think 30",750,"weCbkYxBDT79kd83g2"
"2.5",1192,"weCbkYxBDT79kd83g2"
"If its picassos it does",419,"weCbkYxBDT79kd83g2"
"yes you are correct",1012,"weCbkYxBDT79kd83g2"
"Maybe more expensive larger",1250,"weCbkYxBDT79kd83g2"
"its human sized canvas",454,"weCbkYxBDT79kd83g2"
"i'll go with 30",670,"weCbkYxBDT79kd83g2"
"yes its picasso",1012,"weCbkYxBDT79kd83g2"
"30 it is",294,"weCbkYxBDT79kd83g2"
"39",1250,"weCbkYxBDT79kd83g2"
"Hi",568,"Wg9QjKYeJBEvfbYdQ1"
"Hi",636,"Wg9QjKYeJBEvfbYdQ1"
"HEy!",626,"Wg9QjKYeJBEvfbYdQ1"
"hey",919,"Wg9QjKYeJBEvfbYdQ1"
"hello",337,"Wg9QjKYeJBEvfbYdQ1"
"hey",76,"Wg9QjKYeJBEvfbYdQ1"
"hello",1265,"Wg9QjKYeJBEvfbYdQ1"
"hello!",577,"Wg9QjKYeJBEvfbYdQ1"
"Hello",329,"Wg9QjKYeJBEvfbYdQ1"
"hi",831,"Wg9QjKYeJBEvfbYdQ1"
"hi",395,"Wg9QjKYeJBEvfbYdQ1"
"I think Baltimore was the highest gun rate city  hello",387,"Wg9QjKYeJBEvfbYdQ1"
"Hi",986,"Wg9QjKYeJBEvfbYdQ1"
"hi",120,"Wg9QjKYeJBEvfbYdQ1"
"hey",1160,"Wg9QjKYeJBEvfbYdQ1"
"Hi",643,"Wg9QjKYeJBEvfbYdQ1"
"hey",212,"Wg9QjKYeJBEvfbYdQ1"
"what are your estimate?",636,"Wg9QjKYeJBEvfbYdQ1"
"Yeah, I guessed 850?",577,"Wg9QjKYeJBEvfbYdQ1"
"Hi",405,"Wg9QjKYeJBEvfbYdQ1"
"Went with 650.  Less than Baltimore.",127,"Wg9QjKYeJBEvfbYdQ1"
"yes I believe Philly has less",626,"Wg9QjKYeJBEvfbYdQ1"
"wendy you are correct",395,"Wg9QjKYeJBEvfbYdQ1"
"I guessed 800",387,"Wg9QjKYeJBEvfbYdQ1"
"Is Philly bigger though",1160,"Wg9QjKYeJBEvfbYdQ1"
"I think maybe 900",1265,"Wg9QjKYeJBEvfbYdQ1"
"i guessed 1000",626,"Wg9QjKYeJBEvfbYdQ1"
"i guessed 1200",919,"Wg9QjKYeJBEvfbYdQ1"
"600",120,"Wg9QjKYeJBEvfbYdQ1"
"around 800",76,"Wg9QjKYeJBEvfbYdQ1"
"me, 1900",636,"Wg9QjKYeJBEvfbYdQ1"
"I guessed 2500 since its a larger city.",986,"Wg9QjKYeJBEvfbYdQ1"
"also guessed 1000",831,"Wg9QjKYeJBEvfbYdQ1"
"I guess 1750 because Philly is bigger.",329,"Wg9QjKYeJBEvfbYdQ1"
"I guessed 900",395,"Wg9QjKYeJBEvfbYdQ1"
"I went with higher and 2002",337,"Wg9QjKYeJBEvfbYdQ1"
"I guessed 900",212,"Wg9QjKYeJBEvfbYdQ1"
"OH that's a good point..",577,"Wg9QjKYeJBEvfbYdQ1"
"Baltimore is way more violent",626,"Wg9QjKYeJBEvfbYdQ1"
"feel comes less than baltimore",568,"Wg9QjKYeJBEvfbYdQ1"
"I am POSITIVE it is lower than Baltimore",395,"Wg9QjKYeJBEvfbYdQ1"
"Philadelphia is a crime city",636,"Wg9QjKYeJBEvfbYdQ1"
"I agree with MOM",626,"Wg9QjKYeJBEvfbYdQ1"
"did baltimore have the most events or percentage wise?  I was almost sure it had the most total",387,"Wg9QjKYeJBEvfbYdQ1"
"not like Baltimore",626,"Wg9QjKYeJBEvfbYdQ1"
"I think Philly might be somewhat safe",1265,"Wg9QjKYeJBEvfbYdQ1"
"As far as I know Philly crime rate is not significant different from Baltimore",405,"Wg9QjKYeJBEvfbYdQ1"
"I grew up in baltimore and know it is very violent",212,"Wg9QjKYeJBEvfbYdQ1"
"I disagree. It's higher in Phillis",636,"Wg9QjKYeJBEvfbYdQ1"
"Philly is more safe",626,"Wg9QjKYeJBEvfbYdQ1"
"I thought a little more due to pop difference",1160,"Wg9QjKYeJBEvfbYdQ1"
"I agree Baltimore may be more violent; but Philly is still bigger. It's about the population size.",329,"Wg9QjKYeJBEvfbYdQ1"
"It might be almost even if you consider the population size",577,"Wg9QjKYeJBEvfbYdQ1"
"any one from philadelphia.. What about crime rate there?",568,"Wg9QjKYeJBEvfbYdQ1"
